bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-003,01a0b92e-e7a3-7489-8bcb-f9c4cfdec8e8,0,1029261,1051820,ACCEPTED,,1051876,ok,22.615
bot-003,01a0b92e-e998-723f-9fe1-a7994303316e,1,1530129,1552083,ACCEPTED,,1552101,ok,21.972
bot-003,01a0b92e-eb9c-7480-85a1-e8e5ffae739d,2,2045766,2051569,ACCEPTED,,2051611,ok,5.845
bot-003,01a0b92e-ed95-757e-9877-bdca2d87d366,3,2551695,2601779,ACCEPTED,,2601824,ok,50.129
bot-003,01a0b92e-ef95-75bd-a60f-6646d167a5c9,4,3063020,3101628,ACCEPTED,,3101677,ok,38.657
bot-003,01a0b92e-f198-7630-aa52-95a3240f3552,5,3578426,3601404,ACCEPTED,,3601449,ok,23.023
bot-003,01a0b92e-f39d-70ab-a43b-b597e9f8c6ef,6,4094868,4101575,ACCEPTED,,4101621,ok,6.753
bot-003,01a0b92e-f593-7632-a772-407a92356b0e,7,4597537,4601660,ACCEPTED,,4601705,ok,4.168
bot-003,01a0b92e-f78b-70b0-a48e-2170a0ae268f,8,5101661,5151579,ACCEPTED,,5151629,ok,49.968
bot-003,01a0b92e-f983-7613-93ca-ae20429e734b,9,5605441,5651669,ACCEPTED,,5651722,ok,46.281
bot-003,01a0b92e-fb79-74b0-a4cb-10bb1a201c6c,10,6107618,6151589,ACCEPTED,,6151637,ok,44.019
bot-003,01a0b92e-fd6f-714e-ba12-f48cf1fc395a,11,6609379,6651737,ACCEPTED,,6651791,ok,42.412
bot-003,01a0b92e-ff64-707f-960f-addfd270aec7,12,7110570,7151540,ACCEPTED,,7151559,ok,40.989
bot-003,01a0b92f-0167-726e-af4c-ac8881a1eef9,13,7624963,7651560,ACCEPTED,,7651613,ok,26.650
bot-003,01a0b92f-036a-7690-9c67-00c600a49fe3,14,8139773,8151697,ACCEPTED,,8151755,ok,11.982
bot-003,01a0b92f-0569-7432-bbd7-5989c6964d32,15,8651661,8701764,ACCEPTED,,8701817,ok,50.156
bot-003,01a0b92f-0761-72ce-8e62-adc6141da22f,16,9155745,9201445,ACCEPTED,,9201501,ok,45.756
bot-003,01a0b92f-0963-7392-865a-1ab5eb0566bc,17,9669126,9701624,ACCEPTED,,9701660,ok,32.534
bot-003,01a0b92f-0b67-7126-92a0-721341caa570,18,10184999,10201792,ACCEPTED,,10201840,ok,16.841
