tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1574838,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574838,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108483,3613906,0,233,140000,0,0
1574838,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2165109,0,0,140000,0,0
1574840,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574840,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574840,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108460,3627906,0,233,140000,0,0
1574840,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2179109,0,0,140000,0,0
1574842,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574842,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574842,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108437,3641906,0,233,140000,0,0
1574842,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2193109,0,0,140000,0,0
1574844,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574844,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574844,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108413,3655906,0,233,140000,0,0
1574844,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2207109,0,0,140000,0,0
1574846,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574846,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574846,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108390,3669906,0,233,140000,0,0
1574846,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2221109,0,0,140000,0,0
1574848,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574848,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574848,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108367,3683906,0,233,140000,0,0
1574848,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2235109,0,0,140000,0,0
1574850,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574850,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574850,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108344,3697906,0,233,140000,0,0
1574850,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2249109,0,0,140000,0,0
1574852,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574852,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574852,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108320,3711906,0,233,140000,0,0
1574852,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2263109,0,0,140000,0,0
1574854,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574854,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574854,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108297,3725906,0,233,140000,0,0
1574854,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2277109,0,0,140000,0,0
1574856,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574856,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574856,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108274,3739906,0,233,140000,0,0
1574856,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2291109,0,0,140000,0,0
1574858,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574858,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574858,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108251,3753906,0,233,140000,0,0
1574858,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2305109,0,0,140000,0,0
1574860,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574860,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574860,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108227,3767905,0,233,140000,0,0
1574860,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2319109,0,0,140000,0,0
1574862,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574862,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574862,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108204,3781905,0,233,140000,0,0
1574862,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2333109,0,0,140000,0,0
1574864,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574864,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574864,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108181,3795905,0,233,140000,0,0
1574864,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2347109,0,0,140000,0,0
1574866,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574866,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574866,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108157,3809905,0,233,140000,0,0
1574866,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2361109,0,0,140000,0,0
1574868,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574868,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574868,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108134,3823905,0,233,140000,0,0
1574868,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2375109,0,0,140000,0,0
1574870,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574870,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574870,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108111,3837905,0,233,140000,0,0
1574870,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2389109,0,0,140000,0,0
1574872,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574872,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574872,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108088,3851905,0,233,140000,0,0
1574872,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2403109,0,0,140000,0,0
1574874,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574874,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574874,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108064,3865905,0,233,140000,0,0
1574874,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2417109,0,0,140000,0,0
1574876,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574876,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574876,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108041,3879905,0,233,140000,0,0
1574876,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2431109,0,0,140000,0,0
1574878,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574878,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574878,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-108018,3893905,0,233,140000,0,0
1574878,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2445109,0,0,140000,0,0
1574880,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574880,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574880,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107995,3907905,0,233,140000,0,0
1574880,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2459109,0,0,140000,0,0
1574882,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574882,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574882,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107971,3921905,0,233,140000,0,0
1574882,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2473109,0,0,140000,0,0
1574884,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574884,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574884,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107948,3935905,0,233,140000,0,0
1574884,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2487109,0,0,140000,0,0
1574886,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574886,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574886,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107925,3949905,0,233,140000,0,0
1574886,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2501109,0,0,140000,0,0
1574888,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574888,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574888,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107901,3963905,0,233,140000,0,0
1574888,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2515109,0,0,140000,0,0
1574890,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574890,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574890,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107878,3977905,0,233,140000,0,0
1574890,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2529109,0,0,140000,0,0
1574892,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574892,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574892,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107855,3991905,0,233,140000,0,0
1574892,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2543109,0,0,140000,0,0
1574894,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574894,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574894,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107832,4005905,0,233,140000,0,0
1574894,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2557109,0,0,140000,0,0
1574896,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574896,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574896,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107808,4019905,0,233,140000,0,0
1574896,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2571109,0,0,140000,0,0
1574898,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574898,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574898,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107785,4033905,0,233,140000,0,0
1574898,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2585109,0,0,140000,0,0
1574900,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574900,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574900,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107762,4047905,0,233,140000,0,0
1574900,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2599109,0,0,140000,0,0
1574902,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574902,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574902,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107739,4061905,0,233,140000,0,0
1574902,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2613109,0,0,140000,0,0
1574904,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574904,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574904,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107715,4075905,0,233,140000,0,0
1574904,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2627109,0,0,140000,0,0
1574906,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574906,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574906,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107692,4089905,0,233,140000,0,0
1574906,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2641109,0,0,140000,0,0
1574908,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574908,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574908,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107669,4103905,0,233,140000,0,0
1574908,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2655109,0,0,140000,0,0
1574910,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574910,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574910,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107645,4117905,0,233,140000,0,0
1574910,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2669109,0,0,140000,0,0
1574912,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574912,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574912,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107622,4131905,0,233,140000,0,0
1574912,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2683109,0,0,140000,0,0
1574914,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574914,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574914,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107599,4145905,0,233,140000,0,0
1574914,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2697109,0,0,140000,0,0
1574916,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574916,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574916,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107576,4159905,0,233,140000,0,0
1574916,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2711109,0,0,140000,0,0
1574918,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574918,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574918,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107552,4173905,0,233,140000,0,0
1574918,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2725109,0,0,140000,0,0
1574920,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574920,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574920,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107529,4187905,0,233,140000,0,0
1574920,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2739109,0,0,140000,0,0
1574922,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574922,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574922,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107506,4201905,0,233,140000,0,0
1574922,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2753109,0,0,140000,0,0
1574924,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574924,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574924,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-107483,4215905,0,233,140000,0,0
1574924,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,2767109,0,0,140000,0,0
1574926,01a0b1c2-b010-7000-8000-000000000000,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
