bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-000,01a0c472-6e97-74b9-9de8-b957059ff7dd,0,120327105,120377126,ACCEPTED,,120377186,ok,50.081
bot-000,01a0c472-74d6-7607-8da2-4b9d5fe8a928,0,121926701,121976758,ACCEPTED,,121976797,ok,50.096
bot-000,01a0c472-7b17-774b-a2d0-25c5aa4c7625,0,123526909,123576629,ACCEPTED,,123576686,ok,49.777
bot-000,01a0c472-8157-74bc-9c7f-6fbed6a41950,0,125126944,125176953,ACCEPTED,,125176989,ok,50.045
bot-000,01a0c472-8765-7088-a8a5-56a53fabe359,0,126676836,126726529,ACCEPTED,,126726746,ok,49.910
bot-000,01a0c472-8da5-77df-afa3-b320e8d4d41e,0,128276963,128326804,ACCEPTED,,128326860,ok,49.897
bot-000,01a0c472-93e5-72c7-b28f-6564e7394a43,0,129877259,129926832,ACCEPTED,,129926846,ok,49.587
bot-000,01a0c472-9a24-7049-aaba-410651f22748,0,131476765,131526990,ACCEPTED,,131527007,ok,50.242
bot-000,01a0c472-a064-7034-b966-97c88c56c8e0,0,133076562,133126593,ACCEPTED,,133126613,ok,50.051
bot-000,01a0c472-a6a5-7702-88ec-686a1247bc5f,0,134677047,134726884,ACCEPTED,,134726905,ok,49.858
bot-000,01a0c472-acb3-7437-a782-716dd234f3d8,0,136227181,136276487,ACCEPTED,,136276519,ok,49.338
bot-000,01a0c472-b2f3-75b2-8d4d-11939daa6ec1,0,137827031,137876765,ACCEPTED,,137876801,ok,49.770
bot-000,01a0c472-b933-757e-99ca-d729bdc15637,0,139426986,139476955,ACCEPTED,,139477016,ok,50.030
bot-000,01a0c472-bf73-7329-a6ba-31228378d348,0,141026784,141076457,ACCEPTED,,141076500,ok,49.716
bot-000,01a0c472-c5b3-7271-8c83-e2c0f2275dc7,0,142626794,142676759,ACCEPTED,,142676801,ok,50.007
bot-000,01a0c472-cbc1-776c-9762-794c0dd93e94,0,144176919,144227347,ACCEPTED,,144227378,ok,50.459
bot-000,01a0c472-d200-74b3-b001-f0a4cdd9a4a2,0,145776599,145826975,ACCEPTED,,145826999,ok,50.400
bot-000,01a0c472-d80f-7774-bd41-62248533936c,0,147327318,147376689,ACCEPTED,,147376732,ok,49.414
bot-000,01a0c472-de4f-73e6-908a-5bf3af067fe7,0,148926868,148976474,ACCEPTED,,148976520,ok,49.652
bot-000,01a0c472-e48f-7565-8246-8ed7a7159d62,0,150527021,150576890,ACCEPTED,,150576920,ok,49.899
bot-000,01a0c472-eacf-73d5-8144-b654b08a66ac,0,152127217,152177126,ACCEPTED,,152177164,ok,49.947
bot-000,01a0c472-f10f-727e-b144-51117f4f10ff,0,153727084,153776775,ACCEPTED,,153776816,ok,49.732
bot-000,01a0c472-f750-75c2-8491-c4b94e05d5a2,0,155327819,155376949,ACCEPTED,,155376975,ok,49.156
bot-000,01a0c472-fd8e-7650-8c4f-8b403a8fbc6a,0,156926586,156977195,ACCEPTED,,156977256,ok,50.670
bot-000,01a0c473-039c-7397-84f4-433c4c5b42fc,0,158476673,158527335,ACCEPTED,,158527367,ok,50.694
bot-000,01a0c473-09dd-71c6-98fb-820f324ed1bd,0,160077146,160126589,ACCEPTED,,160126613,ok,49.467
bot-000,01a0c473-101c-72f8-b107-17793c28ce04,0,161676600,161726833,ACCEPTED,,161726889,ok,50.289
bot-000,01a0c473-165d-71a7-b94c-827a898e90e2,0,163276887,163326900,ACCEPTED,,163326917,ok,50.030
bot-000,01a0c473-1c9d-7169-87e9-1d2bcd043e71,0,164877024,164927133,ACCEPTED,,164927153,ok,50.129
bot-000,01a0c473-22ab-719a-9d8f-138b3fafd8c7,0,166426839,166476808,ACCEPTED,,166476865,ok,50.026
bot-000,01a0c473-28ba-76ff-872d-c520a0756d63,0,167978003,168027084,ACCEPTED,,168027098,ok,49.095
bot-000,01a0c473-2ef9-77d3-9239-d222cad5390a,0,169576816,169627123,ACCEPTED,,169627139,ok,50.323
bot-000,01a0c473-3538-70fd-96eb-21b1fc8ee122,0,171176736,171226677,ACCEPTED,,171226692,ok,49.956
bot-000,01a0c473-3b47-7248-8f87-e0845e840e5b,0,172727468,172776925,ACCEPTED,,172776967,ok,49.499
bot-000,01a0c473-4155-778c-84e0-aa63e732c606,0,174276899,174326645,ACCEPTED,,174326876,ok,49.977
bot-000,01a0c473-4795-712a-a64f-fedb9f8f812a,0,175877033,175926828,ACCEPTED,,175926845,ok,49.812
bot-000,01a0c473-4dd5-775f-b93e-9d1117d5b8df,0,177476823,177526535,ACCEPTED,,177526592,ok,49.769
bot-000,01a0c473-53e3-73dc-b54d-573b0bbb1706,0,179027008,179076688,ACCEPTED,,179076730,ok,49.722
bot-000,01a0c473-5a23-751e-8b0f-e93b78bcdcd5,0,180626794,180676707,ACCEPTED,,180676757,ok,49.963
bot-000,01a0c473-6031-741b-a38b-46b08dc4f558,0,182177440,182226785,ACCEPTED,,182226805,ok,49.365
bot-000,01a0c473-663e-7254-b69c-40354a335c25,0,183726757,183776487,ACCEPTED,,183776523,ok,49.766
bot-000,01a0c473-6c7f-7610-9ae4-c716d4efe729,0,185327059,185376850,ACCEPTED,,185376886,ok,49.827
bot-000,01a0c473-72bf-76bd-9cdb-d3e7e4cce349,0,186927166,186976853,ACCEPTED,,186976903,ok,49.737
bot-000,01a0c473-78ff-778f-b10b-42791867671e,0,188527052,188576655,ACCEPTED,,188576691,ok,49.639
bot-000,01a0c473-7f3f-73c8-b68c-2bad8f360d38,0,190127153,190176554,ACCEPTED,,190176590,ok,49.437
bot-000,01a0c473-857f-76f1-8850-37cad484b041,0,191727292,191776957,ACCEPTED,,191776996,ok,49.704
bot-000,01a0c473-8bbf-775f-882d-5f686118463c,0,193326841,193376864,ACCEPTED,,193376892,ok,50.051
bot-000,01a0c473-91cc-76ca-95dd-e039c90d2805,0,194876744,194926921,ACCEPTED,,194926941,ok,50.197
bot-000,01a0c473-980c-7190-9fcc-b010a764046d,0,196476739,196526706,ACCEPTED,,196526761,ok,50.022
bot-000,01a0c473-9e1b-7470-88f6-0cce86a88fdf,0,198026885,198076620,ACCEPTED,,198076830,ok,49.945
bot-000,01a0c473-a45b-7274-a257-ebc6a891ccfc,0,199627430,199676955,ACCEPTED,,199676984,ok,49.554
bot-000,01a0c473-aa69-7686-a633-726c9c904e5c,0,201176894,201226838,ACCEPTED,,201226893,ok,49.999
bot-000,01a0c473-b0a8-766c-95ef-cfc3b9c38c2c,0,202776638,202826644,ACCEPTED,,202826659,ok,50.021
bot-000,01a0c473-b6e8-75ee-898c-252536fc0d49,0,204376704,204426611,ACCEPTED,,204426631,ok,49.927
bot-001,01a0c470-9a9e-7769-b6de-739570393d97,0,526700,576618,ACCEPTED,,576668,ok,49.968
bot-001,01a0c470-a0df-71ff-afef-6318e7928e5a,0,2126849,2176796,ACCEPTED,,2176852,ok,50.003
